VentaID;FechaVenta;HoraVenta;NombreSucursal;CiudadSucursal;NombreVendedor;NombreCliente;GeneroCliente;EdadCliente;EmailCliente;TelefonoCliente;DireccionCliente;MetodoPago;NombreProducto1;MarcaProducto1;CantidadProducto1;PrecioUnitarioProducto1;SubtotalProducto1;NombreProducto2;MarcaProducto2;CantidadProducto2;PrecioUnitarioProducto2;SubtotalProducto2;NombreProducto3;MarcaProducto3;CantidadProducto3;PrecioUnitarioProducto3;SubtotalProducto3;DescuentoVenta;TotalVenta;AñoVenta;MesVenta;DiaVenta
3418;13/4/2015;20:49:15;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Paulino Hoyos Martinez;M;42;No especificado;+34 726 14 06 46;Cra 63 #59-62;Efectivo;Acer Aspire 5;Acer;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2015;4;13
3867;21/8/2025;18:20:41;Techcore Pereira;Pereira;María Ramírez Pou;Modesto Palomo Simó;M;50;modesto23@hotmail.com;+34 945 15 50 49;Cra 64 #48-88;Billetera Digital;Dell Alienware M15;Dell;2;8000000;16000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;16000000;2025;8;21
3881;25/10/2024;14:54:51;Techcore Pereira;Pereira;María Ramírez Pou;Wilfredo Nuñez Zapata;M;43;wilfredo58@yahoo.com;+34 886 268 814;Cra 84 #32-49;Efectivo;Apple Macbook Pro 14;Apple;2;8000000;16000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;16000000;2024;10;25
4181;11/5/2023;11:14:58;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Poncio Heliodoro Acuña Riquelme;M;36;poncio14@hotmail.com;+34 844096408;Cra 61 #84-34;Transferencia;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2023;5;11
4274;30/3/2025;12:34:11;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Clímaco Rodríguez;M;39;clímaco94@yahoo.com;+34728 571 949;Cll 79 #56-30;Transferencia;Dell Xps 13;Dell;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2025;3;30
4716;30/5/2022;23:24:00;Techcore Pereira;Pereira;María Ramírez Pou;Daniel Vélez Cervantes;M;47;daniel6@yahoo.com;+34947 732 193;Cra 51 #12-7;Billetera Digital;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2022;5;30
5406;7/7/2024;11:26:19;Techcore Pereira;Pereira;María Ramírez Pou;Samu Heraclio Navarro Palomar;M;27;samu7@yahoo.com;+34874 63 97 83;Cra 46 #6-79;Billetera Digital;Samsung Galaxy Chromebook 2;Samsung;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2024;7;7
5453;18/2/2019;21:25:04;Techcore Pereira;Pereira;María Ramírez Pou;Ruy Pazos Barceló;M;50;ruy62@yahoo.com;+34 875 631 432;Cll 31 #14-36;Efectivo;Dell Inspiron 15;Dell;2;3000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2019;2;18
5626;21/4/2023;01:21:07;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Hipólito Garcés Pedrero;M;27;hipólito97@yahoo.com;+34 883 895 014;Cra 95 #75-3;Efectivo;Asus Tuf Gaming A15;Asus;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2023;4;21
5872;23/8/2022;22:56:35;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Lalo De Requena;M;28;lalo21@hotmail.com;+34 709 93 02 58;Cll 38 #49-50;Transferencia;Apple Macbook Air M1;Apple;1;5500000;5500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5500000;2022;8;23
6030;9/2/2021;01:49:14;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Pepe Flores Baquero;M;35;pepe53@gmail.com;+34 941914818;Cll 82 #57-84;Transferencia;Dell Alienware M15;Dell;2;8000000;16000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;16000000;2021;2;9
6099;18/5/2017;10:39:30;Techcore Pereira;Pereira;Anacleto Morera Segovia;Heliodoro Tomas Ramos;M;20;heliodoro64@yahoo.com;+34 984 64 94 34;Cll 29 #24-14;Efectivo;Dell Latitude 7420;Dell;1;5600000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2017;5;18
6237;10/12/2015;07:15:25;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Alberto Roman Casal;M;30;alberto15@gmail.com;+34 928 67 55 04;Cll 16 #73-20;Transferencia;Dell Latitude 7420;Dell;1;5600000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2015;12;10
6349;3/5/2019;15:34:46;Techcore Pereira;Pereira;Anacleto Morera Segovia;Jacobo Pino Campillo;M;23;jacobo75@yahoo.com;+34878 11 98 87;Cll 27 #89-51;Transferencia;Asus Tuf Gaming A15;Asus;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2019;5;3
7036;21/2/2021;21:12:54;Techcore Pereira;Pereira;Anacleto Morera Segovia;Guadalupe Iñiguez Taboada;M;30;guadalupe63@yahoo.com;+34 842 769 678;Cra 77 #41-69;No Especificado;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2021;2;21
7084;5/10/2016;20:36:19;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Sigfrido Escribano Badía;M;29;sigfrido29@hotmail.com;34820534924;Cra 81 #25-49;Billetera Digital;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2016;10;5
7317;25/11/2020;04:09:38;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Teodoro Gonzalo Nevado Atienza;M;18;teodoro87@gmail.com;+34 673 49 50 68;Cll 10 #79-14;Billetera Digital;Apple Macbook Pro 16;Apple;2;9600000;19200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;19200000;2020;11;25
7437;17/2/2015;05:33:56;Techcore Pereira;Pereira;Anacleto Morera Segovia;Maximiano Alcaraz;M;42;maximiano68@yahoo.com;+34 841 73 16 22;Cra 71 #41-5;Efectivo;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2015;2;17
8119;17/9/2023;21:27:13;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Abraham Prat Toledo;M;48;abraham21@hotmail.com;34715797212;Cra 16 #23-42;Billetera Digital;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2023;9;17
8586;26/11/2023;06:05:10;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Leopoldo Pons Cabeza;M;28;leopoldo20@hotmail.com;+34822 471 441;Cll 17 #42-11;Transferencia;Apple Macbook Pro 16;Apple;1;9600000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2023;11;26
9202;7/11/2019;11:24:30;Techcore Pereira;Pereira;Anacleto Morera Segovia;Felipe De Oller;M;48;felipe30@gmail.com;+34 922 453 645;Cll 54 #9-15;Billetera Digital;Acer Aspire 5;Acer;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2019;11;7
9477;11/5/2023;20:30:42;Techcore Pereira;Pereira;Anacleto Morera Segovia;Víctor Estrada Fuertes;M;24;víctor22@yahoo.com;+34 828 707 621;Cra 46 #10-27;Transferencia;Asus Tuf Gaming A15;Asus;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2023;5;11
10094;2/4/2021;13:33:43;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Custodio Sebastián Piñeiro Márquez;M;47;custodio33@gmail.com;+34676 84 04 96;Cll 28 #54-81;Efectivo;Hp Pavilion 15;HP;1;3500000;3500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3500000;2021;4;2
10851;26/2/2021;14:21:13;Techcore Pereira;Pereira;Anacleto Morera Segovia;Mauricio Luis Miguel Plaza Carbonell;M;46;mauricio42@yahoo.com;+34 922703584;Cll 73 #12-65;Billetera Digital;Apple Macbook Pro 16;Apple;1;9600000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2021;2;26
10888;19/9/2022;21:57:11;Techcore Pereira;Pereira;Anacleto Morera Segovia;Jacobo De Teruel;M;27;jacobo41@hotmail.com;34883160808;Cra 87 #69-15;Transferencia;Asus Rog Strix G15;Asus;2;6400000;12800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;12800000;2022;9;19
10952;20/12/2015;11:41:31;Techcore Pereira;Pereira;Anacleto Morera Segovia;Alejo Hurtado Casado;M;47;alejo48@yahoo.com;34987434905;Cll 97 #99-13;Billetera Digital;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2015;12;20
11523;28/2/2018;06:29:42;Techcore Pereira;Pereira;María Ramírez Pou;Lino Benavides Márquez;M;50;lino44@yahoo.com;34887522029;Cra 5 #33-56;Billetera Digital;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2018;2;28
11706;20/12/2019;20:42:50;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;José Ángel Alfonso Pellicer;M;41;josé93@yahoo.com;+34987 32 72 70;Cra 53 #26-36;No Especificado;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2019;12;20
12115;25/10/2020;03:56:26;Techcore Pereira;Pereira;María Ramírez Pou;Rico Del Bernal;M;29;rico43@yahoo.com;+34925 376 305;Cra 18 #40-41;Efectivo;Acer Predator Helios 300;Acer;2;5600000;11200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11200000;2020;10;25
12377;1/7/2016;16:37:49;Techcore Pereira;Pereira;Anacleto Morera Segovia;Clímaco Casanova Bauzà;M;33;clímaco8@hotmail.com;+34 825 402 435;Cra 2 #60-78;Transferencia;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2016;7;1
12582;20/5/2016;22:24:33;Techcore Pereira;Pereira;María Ramírez Pou;Amílcar Arteaga-Parejo;M;35;No especificado;+34971 083 941;Cra 61 #59-49;Transferencia;Msi Ge76 Raider;MSI;2;10000000;20000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;20000000;2016;5;20
12618;4/12/2020;17:20:22;Techcore Pereira;Pereira;María Ramírez Pou;Roberto Gordillo Canet;M;25;roberto82@yahoo.com;34875469851;Cll 41 #85-37;Transferencia;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2020;12;4
12695;24/4/2020;08:49:39;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Federico Ariza Pallarès;M;51;federico10@hotmail.com;+34 857 62 63 13;Cll 90 #67-30;Transferencia;Asus Zenbook 14;Asus;1;3800000;3800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3800000;2020;4;24
12871;14/8/2022;08:27:21;Techcore Pereira;Pereira;María Ramírez Pou;Juan Francisco Company-Sainz;M;51;juan77@yahoo.com;+34 924 738 560;Cra 30 #28-81;Transferencia;Dell Latitude 7420;Dell;1;5600000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2022;8;14
13421;12/5/2020;18:56:26;Techcore Pereira;Pereira;Anacleto Morera Segovia;Joan Cordero Torralba;M;26;joan31@hotmail.com;+34 844 39 04 71;Cll 95 #37-57;No Especificado;Hp Spectre X360;HP;2;5200000;10400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;10400000;2020;5;12
14168;13/9/2015;06:52:41;Techcore Pereira;Pereira;María Ramírez Pou;Borja Del Ripoll;M;32;borja85@gmail.com;+34 981828501;Cra 82 #75-80;Billetera Digital;Asus Tuf Gaming A15;Asus;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2015;9;13
14230;30/8/2022;11:48:30;Techcore Pereira;Pereira;María Ramírez Pou;Jose Luis Sergio Cabello Gomez;M;19;jose15@gmail.com;+34880 568 520;Cll 21 #30-29;No Especificado;Microsoft Surface Laptop 4;Microsoft;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2022;8;30
14453;30/7/2024;13:28:24;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Fito Bertrán Bustamante;M;36;fito95@hotmail.com;+34 717 79 63 86;Cra 64 #22-23;Billetera Digital;Hp Spectre X360;HP;1;5200000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2024;7;30
14466;13/8/2022;02:35:31;Techcore Pereira;Pereira;Anacleto Morera Segovia;Aarón Osorio Montesinos;M;33;aarón3@yahoo.com;No especificado;Cra 13 #10-56;Billetera Digital;Hp Envy 13;HP;1;4000000;4000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4000000;2022;8;13
14868;25/7/2024;14:38:51;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Máximo Valderrama Pablo;M;44;máximo93@yahoo.com;+34 975097864;Cll 25 #88-34;Billetera Digital;Apple Macbook Pro 14;Apple;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2024;7;25
14923;8/10/2018;17:58:38;Techcore Pereira;Pereira;Anacleto Morera Segovia;Gonzalo Corral Villanueva;M;38;gonzalo85@hotmail.com;+34 824528604;Cll 46 #37-66;Billetera Digital;Dell Latitude 7420;Dell;2;5600000;11200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11200000;2018;10;8
14952;5/9/2022;04:38:48;Techcore Pereira;Pereira;Anacleto Morera Segovia;Toribio Domingo Zorrilla;M;35;toribio71@gmail.com;+34972 747 225;Cra 32 #39-51;Billetera Digital;Dell Xps 13;Dell;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2022;9;5
15103;6/10/2021;21:53:58;Techcore Pereira;Pereira;María Ramírez Pou;Federico Peralta Armas;M;19;federico66@gmail.com;+34 845 69 14 97;Cll 42 #80-60;Billetera Digital;Hp Pavilion 15;HP;1;3500000;3500000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3500000;2021;10;6
15413;12/4/2021;18:46:33;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Guadalupe Pablo Rico Mosquera;M;44;guadalupe48@gmail.com;+34 977686256;Cra 58 #23-96;Billetera Digital;Asus Vivobook 15;Asus;2;2400000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2021;4;12
15562;23/12/2016;00:13:06;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Edelmiro Manjón Casas;M;48;edelmiro88@yahoo.com;+34807 747 911;Cll 87 #5-27;Efectivo;Dell Latitude 7420;Dell;2;5600000;11200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11200000;2016;12;23
15833;7/11/2015;22:32:04;Techcore Pereira;Pereira;Anacleto Morera Segovia;Eric De Mendizábal;M;33;eric66@hotmail.com;+34974 636 461;Cll 47 #14-5;Transferencia;Asus Vivobook 15;Asus;1;2400000;2400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2400000;2015;11;7
16010;16/9/2023;13:15:46;Techcore Pereira;Pereira;María Ramírez Pou;Patricio De Puerta;M;25;patricio35@hotmail.com;+34 827630673;Cll 45 #81-24;Efectivo;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2023;9;16
16015;8/11/2019;05:28:52;Techcore Pereira;Pereira;Anacleto Morera Segovia;Nilo Pedraza Amores;M;38;nilo19@yahoo.com;34881270049;Cra 84 #74-34;Efectivo;Apple Macbook Pro 14;Apple;2;8000000;16000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;16000000;2019;11;8
16190;12/7/2021;16:39:23;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Bautista De Méndez;M;43;bautista64@hotmail.com;+34 923439290;Cra 11 #17-39;Transferencia;Dell Inspiron 15;Dell;1;3000000;3000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3000000;2021;7;12
16575;12/12/2018;12:06:24;Techcore Pereira;Pereira;María Ramírez Pou;Maxi Cortina Carmona;M;39;maxi66@gmail.com;34848783616;Cll 52 #2-18;Efectivo;Acer Aspire 5;Acer;1;2000000;2000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;2000000;2018;12;12
17029;16/10/2016;17:26:16;Techcore Pereira;Pereira;Anacleto Morera Segovia;Saturnino Criado Terrón;M;42;saturnino48@hotmail.com;34947704845;Cra 26 #73-13;Billetera Digital;Msi Gs66 Stealth;MSI;1;8000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2016;10;16
17136;9/4/2024;09:44:04;Techcore Pereira;Pereira;María Ramírez Pou;Jose Luis Benito Perea;M;35;jose79@hotmail.com;+34 827915568;Cra 5 #10-98;No Especificado;Acer Swift 3;Acer;2;2600000;5200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5200000;2024;4;9
17501;28/5/2021;17:39:47;Techcore Pereira;Pereira;María Ramírez Pou;Rafa Puente-Gimenez;M;50;rafa36@yahoo.com;+34928 472 145;Cll 7 #97-24;No Especificado;Apple Imac 24;Apple;1;6400000;6400000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6400000;2021;5;28
17727;5/6/2015;01:57:15;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Cosme Caro Moliner;M;35;cosme61@yahoo.com;+34965 11 67 21;Cll 84 #74-66;Transferencia;Dell Xps 13;Dell;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2015;6;5
17741;4/9/2021;04:13:12;Techcore Pereira;Pereira;Anacleto Morera Segovia;Germán Llorens-Amo;M;45;germán55@hotmail.com;+34 923 58 65 83;Cra 68 #49-39;Transferencia;Acer Nitro 5;Acer;1;4000000;4000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4000000;2021;9;4
17788;30/8/2024;01:29:28;Techcore Pereira;Pereira;María Ramírez Pou;José María Abellán-Rocha;M;38;josé85@yahoo.com;34881133313;Cll 10 #58-87;Transferencia;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2024;8;30
18355;24/12/2024;05:03:35;Techcore Pereira;Pereira;Anacleto Morera Segovia;Nicodemo Santiago Morera;M;23;nicodemo79@yahoo.com;+34841 73 45 75;Cll 52 #94-30;Transferencia;Apple Macbook Air M1;Apple;2;5500000;11000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;11000000;2024;12;24
18428;7/1/2015;03:23:41;Techcore Pereira;Pereira;Anacleto Morera Segovia;Haroldo Garcés-Escudero;M;30;haroldo92@gmail.com;+34 874 106 731;Cll 7 #71-42;Transferencia;Samsung Galaxy Book Pro;Samsung;1;4800000;4800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;4800000;2015;1;7
18506;29/9/2021;03:09:54;Techcore Pereira;Pereira;María Ramírez Pou;Candelario Paz Amat;M;43;candelario77@gmail.com;34988301672;Cll 67 #31-90;Transferencia;Asus Zenbook 14;Asus;1;3800000;3800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3800000;2021;9;29
19096;30/3/2024;11:50:28;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Reyes Talavera Armas;M;23;reyes46@gmail.com;+34 828682504;Cll 86 #10-49;Efectivo;Dell Latitude 7420;Dell;1;5600000;5600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;5600000;2024;3;30
19588;28/10/2022;02:46:23;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Eusebio Navarrete Céspedes;M;47;eusebio79@gmail.com;+34978 946 999;Cra 92 #51-10;Billetera Digital;Dell Inspiron 15;Dell;1;3000000;3000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;3000000;2022;10;28
19625;22/3/2019;15:10:06;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Albano Moisés Franco Cabello;M;29;albano85@yahoo.com;+34 884 908 181;Cra 84 #36-59;Transferencia;Samsung Galaxy Book Pro;Samsung;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2019;3;22
19645;24/6/2020;16:43:04;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Aurelio Pomares Méndez;M;33;aurelio97@gmail.com;+34887 46 05 46;Cll 59 #44-99;Transferencia;Samsung Galaxy Book Odyssey;Samsung;1;6800000;6800000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6800000;2020;6;24
19993;13/3/2022;22:01:49;Techcore Pereira;Pereira;Anacleto Morera Segovia;Enrique Valderrama Bartolomé;M;28;enrique28@yahoo.com;+34 883187143;Cll 87 #14-11;Billetera Digital;Asus Tuf Gaming A15;Asus;2;4800000;9600000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;9600000;2022;3;13
20058;21/1/2018;11:52:37;Techcore Pereira;Pereira;Anacleto Morera Segovia;Jaime Morillo;M;21;jaime61@yahoo.com;+34824 194 026;Cll 62 #54-96;Transferencia;Apple Macbook Pro 16;Apple;2;9600000;19200000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;19200000;2018;1;21
20211;17/6/2016;10:56:13;Techcore Pereira;Pereira;Amílcar Ortega-Alberto;Valerio Barbero Morales;M;37;valerio44@gmail.com;+34821 32 34 27;Cra 87 #72-11;Efectivo;Hp Envy 13;HP;2;4000000;8000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;8000000;2016;6;17
20282;14/10/2024;22:05:46;Techcore Pereira;Pereira;Jose Angel Rovira Adadia;Nilo Mayoral Jódar;M;21;nilo77@gmail.com;34975580889;Cra 48 #3-4;Efectivo;Hp Omen 16;HP;1;6000000;6000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;6000000;2024;10;14
20314;29/11/2015;20:02:16;Techcore Pereira;Pereira;María Ramírez Pou;Gaspar Benjamín Jáuregui Ramis;M;44;gaspar36@gmail.com;+34 986 232 202;Cra 37 #96-29;Transferencia;Msi Gs66 Stealth;MSI;2;8000000;16000000;No especificado;No especificado;0;0;0;No especificado;No especificado;0;0;0;0;16000000;2015;11;29
